,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
5202,0.672,0.593,11,-4.01,0,0.0304,0.0223,0.0,0.214,0.438,98.02,1BZG99C7Co1r6QUC3zaS59,229080,4
5203,0.447,0.966,7,-2.966,1,0.089,0.00349,0.000198,0.312,0.533,178.105,4LFBVDJV0xpayUvquQVzhS,224597,4
5204,0.74,0.727,2,-6.253,1,0.278,0.187,0.0,0.627,0.792,101.409,71X7bPDljJHrmEGYCe7kQ8,186543,4
5205,0.169,0.0161,9,-31.034,0,0.0442,0.986,0.86,0.0805,0.0573,128.143,0jOnZhF75V68VsBObWx2XO,174267,3
5206,0.514,0.659,1,-6.142,1,0.0309,0.0284,0.0,0.266,0.463,76.483,2wqXQjOmQ9KoBm9Ssgt4Fo,200040,4
5207,0.648,0.631,4,-5.662,0,0.103,0.377,0.0,0.12,0.142,105.989,6Yqmv7XJLCrQEauMbPGZSw,349933,4
5208,0.322,0.28,6,-9.367,0,0.0281,0.468,1.1e-06,0.102,0.175,85.794,1Cj2vqUwlJVG27gJrun92y,248467,4
5209,0.688,0.491,5,-7.494,1,0.269,0.334,0.0,0.0914,0.737,79.009,54Sc7mZQ1RM03STpk4SfaA,249771,4
5210,0.738,0.868,11,-4.373,0,0.0731,0.0392,0.00169,0.388,0.336,122.003,22mek4IiqubGD9ctzxc69s,212640,4
5211,0.509,0.671,1,-5.709,1,0.0678,0.304,0.0,0.0452,0.55,118.413,7x5xYW5W42OGPAdHUyyguy,227480,5
5212,0.61,0.573,5,-4.153,1,0.37,0.313,2.49e-06,0.107,0.209,84.732,2nzjXDv6OuRHrHKhfhfB98,122331,3
5213,0.825,0.756,11,-3.687,0,0.383,0.265,2.15e-06,0.0762,0.888,172.938,12d5QFwzh60IIHlsSnAvps,177733,4
5214,0.553,0.747,9,-5.432,1,0.0279,0.106,0.0,0.154,0.521,90.012,3I7krC8kr0gFR7P6vInR1I,234307,4
5215,0.672,0.457,9,-10.647,1,0.205,0.492,0.0,0.184,0.596,86.717,2G6PeWL4JanUge47LNdFtJ,176091,5
5216,0.623,0.533,10,-8.164,1,0.0653,0.245,0.00717,0.112,0.247,84.982,5Q6fh8OEhBYepJaORz9lxe,181187,4
5217,0.402,0.97,2,-4.538,0,0.0668,1.29e-05,2.62e-06,0.189,0.476,75.106,2UDumaw7osnyjH7RZ2DLpB,200147,4
5218,0.69,0.781,5,-5.101,0,0.0305,0.0873,2.28e-06,0.164,0.841,130.02,2Fk0WwAqTBesLtKg97nojy,190733,4
5219,0.597,0.86,1,-2.315,1,0.0461,0.196,0.0,0.087,0.818,172.064,5g15o2Sm55Hn9ShK5yEXgp,190587,4
5220,0.413,0.636,9,-5.651,1,0.0407,0.0186,0.0,0.106,0.203,176.048,50f6Sc85lbQgEaOfQm41Zr,211600,4
5221,0.72,0.412,11,-8.687,0,0.223,0.196,0.0,0.342,0.179,114.408,5InOp6q2vvx0fShv3bzFLZ,275840,4
5222,0.543,0.925,6,-6.783,0,0.0448,0.392,0.456,0.0668,0.594,80.499,1bqrRn1pJWowNLA5N9L6uW,262209,1
5223,0.669,0.593,7,-6.628,1,0.0406,0.14,0.0,0.119,0.281,87.965,51xUartdwQzXmtrwHyXRVp,145413,4
5224,0.748,0.741,6,-3.103,1,0.0531,0.00419,0.0,0.147,0.537,128.077,1WoOzgvz6CgH4pX6a1RKGp,213053,4
5225,0.566,0.613,5,-10.118,1,0.0874,0.714,0.799,0.0848,0.219,110.886,1QUMpZT7HG6sO3RiBu1LAJ,165672,4
5226,0.282,0.464,11,-11.112,0,0.0533,0.544,0.215,0.111,0.0596,148.345,5jqNQZBwbZWQXPWfo0ygZF,295067,5
5227,0.432,0.781,4,-4.038,0,0.0567,0.041,4.21e-06,0.0789,0.197,139.432,66hayvUbTotekKU3H4ta1f,250286,4
5228,0.376,0.95,9,-4.067,1,0.0641,0.00021,0.0,0.0377,0.438,178.018,6OMO6WdRhSfjMPAiPT94wH,179160,4
5229,0.775,0.324,1,-9.067,1,0.0581,0.774,0.0,0.109,0.0872,130.044,5OMNVzNkXIs6HP4tnExf5m,194090,4
5230,0.582,0.428,2,-9.13,1,0.0516,0.752,0.0,0.102,0.255,99.608,4B3qvzOMzLQXLeYgPsG3KA,225241,3
5231,0.86,0.719,11,-4.325,0,0.33,0.125,0.0,0.0799,0.496,160.049,6qMXubogFdMrvVMJwqATzd,207912,4
5232,0.594,0.749,3,-6.251,1,0.0677,0.00188,0.000139,0.0869,0.344,130.064,3DXXKDbbZKyAZfNb96ST3q,205746,4
5233,0.535,0.448,1,-8.919,0,0.175,0.601,0.0,0.376,0.284,120.554,388jD8ko9cvFM9cd9TYDrl,343213,4
5234,0.486,0.984,4,-3.619,1,0.0717,2.26e-05,0.0,0.28,0.277,123.64,05QquCUFrpkKTHz5Sy09nc,225706,4
5235,0.589,0.658,11,-5.288,0,0.203,0.0242,0.0,0.118,0.251,77.521,0hy1SOTEn9ifXTzOwnCwEr,223973,4
5236,0.813,0.453,1,-6.941,1,0.338,0.0933,0.0,0.14,0.191,161.997,5nN8BwAQDJDguq7Dpd3JQQ,208027,4
5237,0.649,0.718,0,-6.593,0,0.0261,0.142,0.0713,0.124,0.718,101.034,2EWpa5XnAuSn0sIkSSIhYk,274093,4
5238,0.776,0.875,4,-5.535,1,0.0575,0.0343,0.0,0.314,0.849,111.988,6rmXhRIemCTPyMYZRDN7Qg,211786,4
5239,0.543,0.81,0,-4.275,1,0.0368,0.14,1.23e-05,0.145,0.395,76.978,0dbzWSYpMcRtwjI1S7Pkql,278613,4
5240,0.549,0.789,5,-6.071,1,0.0313,0.0178,6.7e-05,0.059,0.715,136.125,1Q3t9fWvHUXKsMmpD2XpUu,214387,4
5241,0.436,0.17,1,-9.549,1,0.344,0.833,0.00116,0.118,0.188,100.135,4PYYfhYIP7TyzxeMU4xvp3,192168,4
5242,0.607,0.827,9,-4.282,1,0.0484,0.289,2.95e-06,0.718,0.552,100.062,31c1V9xUONZYk78NE4Id8D,202747,4
5243,0.925,0.549,7,-6.572,1,0.0656,0.396,0.000154,0.11,0.0904,100.014,4uQ7wYsuL0DryknoDc11Hk,183160,4
5244,0.64,0.681,6,-5.362,1,0.0334,0.0438,0.0,0.166,0.676,118.062,5dONhl6aXFuN86UBdayF6W,177973,4
5245,0.373,0.609,0,-7.0,1,0.0316,0.108,0.000427,0.0755,0.354,179.955,0xtIp0lgccN85GfGOekS5L,270680,4
5246,0.646,0.439,7,-10.837,1,0.818,0.272,0.0,0.0945,0.528,160.387,6dr7ekfhlbquvsVY8D7gyk,156631,4
5247,0.507,0.18,6,-15.229,1,0.0379,0.83,0.255,0.106,0.507,73.807,7rwKNqgVO0OfdOLNSKfYR4,173760,4
5248,0.931,0.273,5,-11.723,0,0.176,0.00946,0.0,0.137,0.0603,119.956,0FmrNFYyLLRtIS7XWJPLLk,150100,4
5249,0.77,0.482,6,-9.529,1,0.351,0.211,0.0,0.223,0.441,91.994,7qfoq1JFKBUEIvhqOHzuqX,385438,4
5250,0.874,0.568,11,-5.896,0,0.224,0.0698,1.38e-05,0.149,0.46,139.995,49zD0wr2S3d0lZPib0K4e1,237400,4
5251,0.714,0.563,1,-7.574,1,0.0723,0.0266,0.0,0.0776,0.31,100.091,1ID1QFSNNxi0hiZCNcwjUC,241853,4
5252,0.654,0.655,11,-7.388,0,0.106,0.0294,0.0,0.139,0.221,170.16,6xsEAm6w9oMQYYg3jkEkMT,200107,4
5253,0.576,0.636,4,-8.688,1,0.0755,0.399,0.0513,0.23,0.438,78.244,7oeNO6HoCTIHIuoNUp2Ur4,73898,4
5254,0.456,0.379,1,-8.573,1,0.0685,0.63,3.1e-06,0.0983,0.225,149.967,2uCMaUojwuqr8CRGsLoPa6,162732,4
5255,0.367,0.978,5,-2.308,1,0.232,0.00146,0.0,0.113,0.639,135.15,4TncWhCfACwaIU8hllz8SQ,194672,4
5256,0.681,0.521,0,-5.849,1,0.141,0.12,8.41e-05,0.108,0.181,94.997,6TaqooOXAEcijL6G1AWS2K,229747,4
5257,0.726,0.607,2,-7.68,1,0.0498,0.0389,0.0,0.19,0.891,81.997,4T0ScSPdQKmGvruK7pavNP,176744,4
5258,0.568,0.42,7,-11.169,0,0.276,0.536,0.124,0.101,0.453,79.89,3PFaFVWq5wucLu6s4baj9D,415613,4
5259,0.558,0.818,8,-4.07,1,0.0403,0.071,0.0,0.21,0.453,81.034,0iA1unTbTbDOWUSlbwJ1pS,184507,4
5260,0.697,0.4,5,-5.888,0,0.0511,0.106,0.0,0.102,0.443,179.007,3WjyiSbfR74pjWXQ3IaFKJ,245520,4
5261,0.72,0.666,7,-6.914,1,0.328,0.399,0.0,0.0844,0.383,138.03,7m9XR7FquXLP1FewdAcNS9,127578,4
5262,0.21,0.499,2,-9.754,0,0.0485,0.0687,0.00315,0.773,0.108,74.094,40gvh6jP5qxMJuMmF9lG9A,390493,4
5263,0.628,0.737,7,-4.437,1,0.041,0.0625,0.0,0.0777,0.592,91.507,1cOyWWUr3oXJIxY0AjJEx9,185194,4
5264,0.405,0.94,1,-3.103,0,0.0844,0.000102,2.79e-05,0.719,0.24,143.126,6o39Ln9118FKTMbM4BvcEy,222093,4
5265,0.884,0.765,8,-3.865,1,0.0882,0.063,7.04e-06,0.118,0.594,99.987,41Fflg7qHiVOD6dEPvsCzO,224573,4
5266,0.477,0.6,7,-5.652,1,0.0324,0.271,0.0,0.112,0.29,152.062,1mRBJdpIgc3jZH8C3cN2WV,229813,3
5267,0.747,0.877,9,-3.782,0,0.0664,0.0375,0.000833,0.233,0.752,107.991,500mvzh7TRZ0YdnVeHhj8b,166138,4
5268,0.664,0.908,4,-4.806,1,0.0317,0.00182,0.0,0.109,0.889,118.031,5fsQSDifYpjfbCqvZKPVBj,216454,4
5269,0.592,0.0562,2,-14.344,1,0.0599,0.919,6.22e-06,0.111,0.266,127.005,5aDK0TurEtiedVdT0a6k9a,236333,4
5270,0.878,0.455,0,-8.845,1,0.077,0.0462,0.00484,0.0353,0.79,129.953,6mH3qVIeOsnQIAho5eWwhH,128013,4
5271,0.687,0.793,5,-3.577,1,0.0333,0.302,3.46e-06,0.1,0.673,100.993,7I5fYc4qKJddht8Ozhqqdx,206507,4
5272,0.686,0.691,5,-4.616,0,0.0371,0.257,0.0,0.145,0.477,95.046,052vSBPxqdmYRDlkSPiavc,239080,4
5273,0.646,0.504,7,-6.844,1,0.0302,0.21,0.0,0.0751,0.899,114.744,7IIYeNjeZBJaZfDBIcJlAm,216000,4
5274,0.224,0.905,5,-3.239,0,0.0722,0.0509,0.0,0.281,0.485,78.318,4rc2WNOt2w8BHfQjBC8PO0,205707,4
5275,0.391,0.789,2,-6.166,1,0.0436,0.0224,9.95e-06,0.143,0.338,126.544,46fHLVEQBcyC8VjnmdDF3q,257413,4
5276,0.829,0.514,7,-6.694,1,0.037,0.203,0.000157,0.115,0.397,114.955,7MkysLvt3L8UFji2PceoFU,244340,4
5277,0.638,0.49,4,-9.382,0,0.426,0.271,0.0,0.664,0.511,173.552,2TK2KSrzXD6W01qjXVjNGh,318215,4
5278,0.179,0.00189,1,-25.2,1,0.327,0.982,0.279,0.111,1e-05,81.71,20GlDz2SYsXF8pzdxguxfe,595106,4
5279,0.902,0.67,10,-4.074,1,0.19,0.167,0.0,0.107,0.39,144.07,6ZA3Q8Dj5BrnmOsT300DCh,186672,4
5280,0.41,0.298,3,-11.796,1,0.0473,0.721,0.0,0.158,0.142,109.651,7Cu2COdH93MnuireuKNiS3,246972,3
5281,0.536,0.486,11,-11.067,0,0.0346,0.244,0.00788,0.12,0.0968,131.988,7g3htkaLz4ETFn0cifwM3y,257573,4
5282,0.486,0.94,7,-4.237,0,0.0605,0.00919,0.0,0.0777,0.42,79.727,1fnULsZuORnAgCFFbM8nTZ,205653,4
5283,0.687,0.761,9,-4.582,0,0.0876,0.102,0.0,0.147,0.743,113.939,2GyA33q5rti5IxkMQemRDH,223853,4
5284,0.681,0.608,1,-6.093,1,0.207,0.0477,0.0,0.225,0.262,97.934,16bHRxM89ue0TiCKARYbRp,200760,4
5285,0.613,0.873,7,-6.376,0,0.0449,0.00397,0.00111,0.367,0.392,129.989,7i9763l5SSfOnqZ35VOcfy,234813,4
5286,0.417,0.706,6,-4.652,0,0.0945,0.00933,0.000572,0.474,0.512,127.884,7yoBjKO6cCnK3zV8gr1k4e,242560,4
5287,0.811,0.499,5,-7.161,0,0.118,0.0147,2.44e-06,0.342,0.466,111.016,1LoriJC05IrHIDwj3q0KC1,200680,4
5288,0.7,0.701,11,-3.834,0,0.161,0.013,0.0,0.461,0.38,93.012,2RqtfcLB7iOZj0zYB8Auhu,223107,4
5289,0.73,0.701,5,-5.885,0,0.106,0.132,0.0,0.151,0.785,175.95,6DUdDIRgLqCGq1DwkNWQTN,207307,4
5290,0.517,0.622,1,-3.536,0,0.0577,0.174,0.0,0.105,0.463,170.154,3K1tdhoeE6koNnWgAxEK9Y,217507,4
5291,0.636,0.815,5,-5.098,0,0.0581,0.0185,0.0,0.163,0.636,123.063,5tf1VVWniHgryyumXyJM7w,219043,4
5292,0.4,0.886,7,-5.078,1,0.0521,0.000868,0.000211,0.122,0.406,195.958,2D9BrlpeyjXF0vli2dYQ5V,228867,4
5293,0.503,0.748,5,-4.124,1,0.0619,0.0305,0.0,0.343,0.356,125.896,3zU9rdflI65tK4dkkNSp77,210013,4
5294,0.598,0.221,9,-10.484,1,0.0303,0.907,4.19e-05,0.0723,0.274,106.771,2sEq2rC3ynYsT49x7utWnd,184004,4
5295,0.655,0.699,11,-4.421,1,0.0493,0.0352,0.0,0.064,0.802,86.704,0HMjXBAZmSYOTTi33WpMso,187427,4
5296,0.44,0.508,3,-7.821,1,0.0274,0.536,0.525,0.0903,0.217,81.097,24bzJwjGBWtGCs7xKIKQsB,219453,4
5297,0.788,0.873,7,-2.322,1,0.117,0.00607,0.00052,0.0908,0.703,91.981,79zvVrn65ksbiGQxrtV4I5,193613,4
5298,0.537,0.411,7,-14.059,1,0.502,0.487,9.21e-06,0.3,0.207,94.292,6KacmqPPQ3LNoiGFuqGChs,216832,4
5299,0.522,0.728,3,-3.801,0,0.0323,0.00134,0.0,0.132,0.18,124.045,3xby7fOyqmeON8jsnom0AT,321560,4
5300,0.823,0.563,6,-5.095,1,0.0443,0.0399,0.0,0.0851,0.682,98.031,0k6DnZMLoEUH8NGD5zh2SE,225227,4
5301,0.752,0.489,1,-5.233,1,0.137,0.11,3.57e-06,0.202,0.373,108.005,7uWVT3UkCAZyANvv0bdyQn,300973,4
5302,0.322,0.28,6,-9.367,0,0.0281,0.468,1.1e-06,0.102,0.175,85.794,0eZBeB2xFIS65jQHerispi,248467,4
5303,0.721,0.585,1,-4.184,1,0.0276,0.0143,2.42e-06,0.0682,0.355,99.0,5mhW03yGpDpkYHs9aZaxSE,155653,4
5304,0.868,0.623,2,-8.595,1,0.101,0.0249,0.0,0.125,0.498,105.446,3a8tAZFJxlmBwOtrf5L1oC,180667,4
5305,0.724,0.343,9,-11.791,1,0.0478,0.191,0.559,0.104,0.176,134.017,7q1rfAWSkb8AQpZCgEX3jq,282040,4
5306,0.617,0.632,8,-5.381,1,0.0371,0.0675,0.0,0.108,0.564,151.988,5ZManJDV3CexO66nRCkdiV,207733,4
5307,0.743,0.685,4,-6.863,1,0.0975,0.0664,6.75e-05,0.0884,0.443,109.988,1Dr5JexwA15wmKe7Y7maA9,274320,4
5308,0.511,0.596,0,-6.56,1,0.224,0.53,0.0,0.0798,0.554,158.063,6fTdcGsjxlAD9PSkoPaLMX,226014,4
5309,0.859,0.627,6,-7.91,0,0.13,0.0388,0.000202,0.101,0.594,142.062,5uqphUYsR45kPYplrYSAQh,260453,4
5310,0.456,0.874,10,-4.129,0,0.114,0.0595,1.12e-05,0.111,0.5,200.179,5qRRiqndqXaq2QBudIrkYU,204093,4
5311,0.616,0.893,11,-3.588,1,0.0375,0.000937,0.0,0.111,0.567,111.959,6W9W8dSswA8KNegvl3W97V,218947,4
5312,0.607,0.673,5,-6.484,0,0.0611,0.181,0.0,0.069,0.215,88.952,578Eooad7oUyn4stovZiPg,221280,4
5313,0.555,0.934,9,-5.04,1,0.113,0.00268,0.0,0.122,0.422,144.874,07m8PuXxxv5J4qPEDq6ZkK,243933,4
5314,0.729,0.672,7,-6.749,1,0.282,0.0265,0.0,0.244,0.595,159.903,20fAoPjfYltmd3K3bO7gbt,171333,4
5315,0.304,0.311,11,-9.647,0,0.0344,0.675,0.00195,0.12,0.115,117.68,21qg0IBZf8R12qHd9A3AA4,281093,4
5316,0.397,0.303,5,-7.508,1,0.0435,0.381,0.0,0.101,0.172,81.05,2D4BSm5Z8Hq5zYbSgJwEOh,250267,4
5317,0.632,0.638,7,-6.731,1,0.0505,0.137,0.0,0.125,0.574,121.868,3U1TuSqHIubBA10cVP7Sk6,202667,3
5318,0.494,0.237,4,-10.579,1,0.0517,0.835,0.0,0.648,0.625,95.219,0NJWhm3hUwIZSy5s0TGJ8q,91981,3
5319,0.502,0.699,5,-5.528,1,0.0333,0.0055,0.0,0.171,0.354,111.024,5h9hkYIBWTZYFRmF6Iz1gt,185773,4
5320,0.68,0.413,8,-9.41,1,0.492,0.177,0.0,0.205,0.383,158.576,3nJYcY9yvKP8Oi2Ml8brXt,321697,4
5321,0.699,0.579,1,-6.504,1,0.0416,0.267,0.00602,0.452,0.128,109.948,1VPUpUwtbpoRVXt0txVU0w,247613,4
5322,0.559,0.754,7,-5.509,1,0.0712,0.0153,0.0,0.355,0.303,169.977,6hbwFerDj55bMGZZvcInze,221573,4
5323,0.735,0.749,10,-3.766,0,0.0874,0.371,0.0,0.47,0.373,93.718,4z0PnuB07fxtVZZRWsCfxb,278507,4
5324,0.758,0.525,8,-5.913,1,0.0611,0.43,0.0,0.0747,0.976,97.465,1OZpgVRQKkxcoeEocqTMRZ,161907,3
5325,0.534,0.666,9,-9.471,1,0.0335,0.0143,0.0615,0.113,0.59,87.401,4WRRCuJYRq7gUKiupxVH9W,244147,4
5326,0.545,0.763,11,-5.528,0,0.407,0.00715,0.0,0.668,0.752,126.59,0w3Q3VFdrYzo24QUIGnBNy,186987,5
5327,0.624,0.476,4,-10.993,1,0.0416,0.0238,0.141,0.0997,0.184,119.968,37ZvpHeZKazqOnLfAGm9nb,206627,4
5328,0.551,0.405,0,-12.756,0,0.0398,0.443,0.000217,0.11,0.341,135.017,1gZADNt16Oh23jWyMYRk4p,274960,4
5329,0.589,0.651,6,-5.097,1,0.0306,0.0291,3.2e-06,0.111,0.166,90.011,7gHs73wELdeycvS48JfIos,212627,4
5330,0.739,0.661,1,-5.35,1,0.0764,0.0958,1.88e-05,0.0848,0.333,76.999,5nHTLEJ10zaqdnKqLriah4,230160,4
5331,0.657,0.827,5,-4.036,1,0.0734,0.000704,0.00534,0.065,0.69,145.889,26rdOwwjC2UnweK3xeS58u,190186,4
5332,0.481,0.652,9,-9.493,1,0.0587,0.197,0.000446,0.0666,0.924,87.455,1VibppoKjhco3CmIbEcsC0,214427,1
5333,0.564,0.822,10,-3.685,1,0.0329,0.0165,2.71e-06,0.377,0.695,149.988,77Q8V48a8jGsghvaVNWMaP,261642,4
5334,0.638,0.441,2,-9.064,1,0.0347,0.0422,1.33e-05,0.107,0.473,76.078,52ioLaTnO2J7BWY8UN2n9D,214627,4
5335,0.387,0.797,4,-6.41,0,0.052,0.00404,0.0108,0.314,0.369,159.897,1x5gfSHfhWpMFKKqbuDe9G,203886,4
5336,0.542,0.867,6,-5.26,0,0.0813,0.0226,0.00347,0.116,0.326,134.984,4AewKenHXKBt643p473xCk,260987,4
5337,0.479,0.781,9,-6.344,0,0.124,0.221,0.55,0.0964,0.258,147.961,4R8BdwRidxAWaYyFNU00P1,226216,3
5338,0.446,0.84,10,-4.539,0,0.313,0.567,0.0,0.0967,0.433,150.686,3nKRYKbGxhzv4BbwlLOcWU,323267,4
5339,0.451,0.692,11,-4.741,1,0.0398,0.287,0.0,0.115,0.423,174.122,2uZWffKoemZDI0gHcBEcDc,207069,4
5340,0.394,0.475,10,-7.935,1,0.028,0.0251,0.00749,0.112,0.441,129.995,4skuEIloXWuxxgekKupkEH,278547,3
5341,0.353,0.686,7,-5.704,0,0.0534,0.00216,0.0,0.123,0.177,94.47,07VBqWH6NG8L2ad3l84UKk,205280,4
5342,0.512,0.812,1,-4.809,1,0.0617,0.0534,0.0,0.092,0.521,100.02,1TnUURhehaoMWKAqQtirm6,249500,4
5343,0.667,0.581,0,-5.164,0,0.323,0.0428,0.0,0.183,0.368,110.953,1jk9c0gZI0wbn5GvAj7PBV,230693,4
5344,0.931,0.413,9,-11.014,1,0.0485,0.212,0.0,0.112,0.961,96.057,6tPA07JAS9p9mEOVhLdFJp,87454,4
5345,0.568,0.714,7,-7.139,1,0.0445,0.174,0.0,0.0429,0.955,146.338,1A7hIo1C8jacIQ5ZiCjc8g,213600,4
5346,0.661,0.869,5,-5.477,1,0.0334,0.078,0.924,0.398,0.8,126.971,2gNfxysfBRfl9Lvi9T3v6R,108547,4
5347,0.528,0.928,1,-3.925,1,0.0666,0.0208,5.75e-06,0.376,0.4,128.01,2NcstvY8H9PVQ0DMNGHckh,245547,4
5348,0.548,0.569,7,-5.668,0,0.0365,0.399,1.34e-06,0.0756,0.887,200.025,5R9lPFnoJGppR1MsI7vHxy,209587,4
5349,0.795,0.409,9,-8.334,0,0.372,0.684,0.0,0.0548,0.577,77.879,2G9lekfCh83S0lt2yfffBz,112742,3
5350,0.912,0.644,11,-6.63,1,0.288,0.00714,0.0,0.107,0.492,95.999,0kIHfcHGFGm5xb0dSlKEdp,225040,4
5351,0.568,0.578,6,-5.589,1,0.0404,0.00694,0.000353,0.099,0.555,139.951,2pA4ip3VIEVcIa3qE02oAX,174693,4
5352,0.555,0.798,3,-5.658,1,0.0279,0.00254,1.5e-05,0.171,0.284,89.987,3ZXZ9RMsznqgyHnyq0K5FL,362093,4
5353,0.567,0.72,10,-6.859,1,0.0441,0.000432,0.000609,0.101,0.679,119.921,0FHr4lDNfkrOd0oOAiJS1H,259457,4
5354,0.547,0.827,7,-6.036,1,0.0468,0.000296,0.101,0.0858,0.451,119.089,1UYj8qTWjneZJDVjUMwMub,255413,4
5355,0.529,0.316,1,-8.675,0,0.0518,0.646,7.97e-05,0.106,0.0386,133.714,2fUazQuDcmHbKYfPoXWpZU,175093,4
5356,0.571,0.826,1,-4.475,1,0.0362,0.0446,0.0,0.343,0.713,90.966,4iLPK8QnOvqm0Azbsk2GDn,189000,4
5357,0.861,0.448,2,-8.256,1,0.111,0.00761,0.000408,0.0902,0.0487,125.022,5ihDGnhQgMA0F0tk9fNLlA,265213,4
5358,0.773,0.595,8,-6.062,0,0.161,0.114,2.47e-06,0.13,0.338,123.968,1SGt65i9AnXYdDQt1AtDRH,461840,4
5359,0.668,0.367,11,-11.002,1,0.0285,0.891,0.00521,0.103,0.342,110.21,0gKiONJeEtwb3hps4sUgyn,161907,4
5360,0.49,0.466,1,-7.685,1,0.0284,0.364,0.888,0.0568,0.153,104.882,5JyJsAZyLTD7W5oWLeB0JK,368547,3
5361,0.558,0.697,1,-9.171,1,0.0325,0.00339,0.576,0.1,0.174,115.024,0uMZbmAAgOhdMrv25iPEH6,207120,4
5362,0.854,0.327,8,-10.834,1,0.507,0.41,0.0,0.0889,0.688,131.352,2yBMVrq96wb9OHbMdBs0lF,69901,4
5363,0.287,0.43,5,-10.014,0,0.033,0.269,0.000579,0.32,0.109,93.984,3sYDVtqO35oRSOIMx7dOqR,295093,4
5364,0.712,0.564,8,-6.527,1,0.047,0.0266,0.0,0.0874,0.411,95.95,72Bz4ciRZPBcVSw0nrZDHi,207747,4
5365,0.781,0.752,11,-5.511,0,0.281,0.188,0.0,0.265,0.774,117.091,47Obor5zpUwTRLEQIX9woV,213360,4
5366,0.655,0.496,3,-4.139,0,0.0364,0.0335,0.0,0.156,0.28,137.945,6scpNkWEmUxmKY7nYjVLsX,219360,4
5367,0.523,0.501,1,-9.276,1,0.0366,0.459,0.0,0.0818,0.391,158.179,1S4fpfX2u0hzFD9vb6FEB6,201267,4
5368,0.719,0.645,2,-6.141,0,0.0358,0.121,0.00316,0.362,0.69,123.02,57yL3161hUMuw06zzzUCHi,191493,4
5369,0.816,0.916,3,-3.213,1,0.0811,0.552,0.0,0.344,0.961,116.143,3bT9fp9mM5HDWE2BEI0yhP,170397,4
5370,0.559,0.766,11,-5.056,1,0.0295,0.0107,6.98e-05,0.194,0.723,145.26,2QVzUws1l5mzZ4v46tGHrC,203053,4
5371,0.858,0.697,2,-5.361,1,0.23,0.114,0.0,0.224,0.364,98.013,1TkWsnheqK0gBtvh07BtNX,290836,4
5372,0.526,0.803,11,-3.989,1,0.127,0.135,0.0,0.119,0.564,157.887,62M9yafZsSRzlsphzeJPGo,208205,4
5373,0.79,0.621,1,-7.634,1,0.275,0.333,0.0,0.122,0.15,118.895,1bzM1cd6oqFozdr4wK6HdR,252040,4
5374,0.188,0.847,8,-3.268,1,0.034,0.0768,0.32,0.121,0.389,88.494,4BfINdTGi2L7gY57zbgByL,115470,4
5375,0.491,0.554,1,-8.304,0,0.0364,0.561,0.000153,0.124,0.227,76.776,4c0tJe2ENJwrZbn9Bap2qs,220787,4
5376,0.54,0.4,2,-9.305,1,0.0247,0.902,0.00147,0.115,0.512,102.979,501GNDSyNQuZcdCQg1Llt7,210227,4
5377,0.603,0.563,6,-8.313,1,0.027,0.147,0.0,0.109,0.234,100.06,6C6fHTuFUxVtJpBOOaMvJr,253507,4
5378,0.849,0.476,8,-8.455,1,0.182,0.0291,0.0,0.0589,0.482,134.955,788NX6uCNEVuZW8x5BkQqM,200098,4
5379,0.693,0.526,4,-4.328,1,0.0295,0.492,0.0,0.11,0.576,85.012,71aT33Muvsuim800OqZ0st,188560,4
5380,0.532,0.548,1,-6.521,1,0.0291,0.174,0.0033,0.108,0.443,130.114,64TjzuxG5PJ7payjphrOC0,231469,4
5381,0.551,0.648,7,-13.088,1,0.0627,0.043,0.655,0.41,0.807,109.209,2OQ1V0e2O56AeIo4ywuYKF,159013,4
5382,0.76,0.883,9,-5.397,0,0.25,0.297,0.0,0.727,0.51,98.012,733tju3KUeatsbjcTRQ04i,242588,4
5383,0.605,0.51,11,-8.094,0,0.423,0.165,8.8e-05,0.104,0.389,65.255,1OHoBC4icbuNhpSxP400sv,236973,4
5384,0.657,0.355,7,-12.044,1,0.0714,0.694,0.000427,0.123,0.0808,74.99,0jllH0usRFD4LJkJnGK9Lf,189000,4
5385,0.553,0.655,9,-5.837,1,0.0355,0.617,0.0,0.0825,0.624,107.739,4OMj5QWwvYSUs9O0hsymts,258508,4
5386,0.436,0.934,2,-2.685,1,0.0507,1.03e-05,0.14,0.321,0.384,91.481,1di1C0QI6Y92yZPYn6XYAZ,240133,4
5387,0.634,0.862,2,-5.337,1,0.0376,0.0287,0.0,0.0217,0.767,95.989,1zWZvrk13cL8Sl3VLeG57F,227693,4
5388,0.631,0.86,10,-4.994,0,0.121,0.0171,5.83e-06,0.333,0.382,181.868,2kjPvFgVIGki2BRlOHvQQr,213960,4
5389,0.405,0.3,2,-6.475,1,0.0378,0.894,0.0,0.154,0.24,162.355,5CjKwY7FUJgKSwTVzoQIaU,245427,3
5390,0.589,0.232,3,-13.633,1,0.0579,0.835,0.0,0.108,0.53,126.626,3pdQTWpq09XCBosbTtYIiZ,142480,4
5391,0.628,0.833,11,-4.126,0,0.0282,0.0079,1.48e-05,0.074,0.56,128.003,2ISSQPb9LHHiV6ng2NXosL,218293,4
5392,0.739,0.416,0,-9.319,0,0.285,0.0966,1.27e-05,0.1,0.259,109.168,0B5OTb36fzLayn6XQHg5A1,209288,4
